0,01182603
0,01190935
0,01225881
0,01264869
0,01307215
0,01344524
0,01376858
0,01406581
0,01429029
0,01443642
0,01457819
0,01471064
0,01465094
0,01413794
0,01329352
0,01247272
0,01289058
0,01274259
0,01256412
0,0124267
0,0123353
0,01219725
0,01215808
0,01207102
0,0120362
0,01199765
0,01195723
0,01192365
0,01200262
0,01213445
0,01221529
0,01229177
0,01236639
0,01244785
0,01263812
0,01283959
0,01294654
0,01286073
0,01259335
0,0122812
0,01289742
0,0131107
0,01331466
0,01340358
0,01343591
0,01347695
0,01328419
0,0131107
0,01293473
0,01309267
0,0132531
0,01353976
0,01411991
0,01478899
0,01547361
0,01621046
0,01698587
0,01760893
0,01781537
0,01789621
0,0178191
0,01732289
0,01628943
0,01577208
0,0173944
0,0182979
0,01885318
0,01896138
0,01887743
0,01888614
0,01911186
0,01942899
0,01966776
0,01974798
0,01978591
0,01972994
0,01832526
0,01690876
0,01558678
0,01449611
0,01351053
0,01266362
0,01229115
0,01199205
0,01170166
0,01158103
0,01153875
0,01150144
0,01164321
0,01171845
0,01176447
0,01167804
0,01155865
0,01143677
0,01130432
0,01113705
0,01102761
0,01100709
0,01096357
0,01093807
0,01087465
0,01077578
0,01072914
0,01076645
0,0108249
0,01087962
0,01092191
0,01091569
0,0108846
0,0108846
0,01092439
0,01100336
0,01113643
0,01118183
0,01124339
0,01129002
0,01131054
0,01135842
0,01140444
0,01142993
0,01147719
0,01152756
0,01153813
0,01159471
0,01159658
0,01165316
0,01165254
0,01164943
0,01159036
0,01158974
0,01158414
0,01150455
0,01144672
0,01138951
0,01134972
0,01127012
0,01139138
0,01141625
0,01143428
0,01143864
0,0114405
0,01144237
0,01144796
0,01150704
0,01151263
0,01157481
0,01163762
0,01170415
0,0118366
0,01202066
0,01213196
0,01195412
0,01171348
0,01151574
0,01114949
0,0107708
0,01038341
0,0102435
0,01011852
0,00999975
0,0099357
0,00989653
0,00983124
0,00973734
0,00972242
0,0096963
0,00974605
0,00982378
0,00985425
0,00990524
0,00991643
0,00995125
0,00996866
0,01000286
0,01000908
0,01001841
0,01005447
0,01005074
0,00998856
0,00988907
0,00977217
0,00959868
0,00944074
0,00924797
0,00942333
0,00955764
0,00967827
0,00968387
0,00973486
0,00972864
0,00972926
0,00977963
0,00978212
0,00982689
0,0098387
0,00990275
0,01006939
0,01019376
0,01039585
0,01072976
0,01105808
0,01131054
0,01130184
0,01114514
0,01094367
0,01049534
0,00979642
0,0094768
0,00992824
0,00975849
0,0095906
0,00951349
0,00943701
0,00932943
0,00927844
0,00928528
0,009243
0,00924673
0,00925357
0,00925295
0,00917957
0,00919388
0,00905459
0,00906329
0,00910309
0,009146
0,00925171
0,00937856
0,00934436
0,00891157
0,00804041
0,00750378
0,00841039
0,00908257
0,00951536
0,00983621
0,01010359
0,01039896
0,01065204
0,01090076
0,01117685
0,0109275
0,01063774
0,01037098
0,0103231
0,01033429
0,01031377
0,01044373
0,01057991
0,01071298
0,01079879
0,01091507
0,01093559
0,01081495
0,01072106
0,01064022
0,01135034
0,01208781
0,01275627
0,01333642
0,01388238
0,01444077
0,01504269
0,01567756
0,01630125
0,01692679
0,01754053
0,01814493
0,01855658
0,01895889
0,01937302
0,01993577
0,02062723
0,02115142
0,02136719
0,02146855
0,02133485
0,02054328
0,01939727
0,01895827
0,01969574
0,01972932
0,01972186
0,01967709
0,01963294
0,01959252
0,01957947
0,01954153
0,01952599
0,01946567
0,01936121
0,01927851
0,01903786
0,01873877
0,01849377
0,01835013
0,01821271
0,01802865
0,01746031
0,01687456
0,01622538
0,0161688
0,01618621
0,01624777
0,0163199
0,01636467
0,01632612
0,01610662
0,01591385
0,01576586
0,01577394
0,01581685
0,01599096
0,01644862
0,01700763
0,01757348
0,01813063
0,01864177
0,0191672
0,01944453
0,01970507
0,01995691
0,02020874
0,02043011
0,02044441
0,02017703
0,01990654
0,01926109
0,0202019
0,0207261
0,02118127
0,02155373
0,02189262
0,02224146
0,02262886
0,02302744
0,02340675
0,02371393
0,02393592
0,02398317
0,02251506
0,02140512
0,02049291
0,01997556
0,01946256
0,01893713
0,01817665
0,01737388
0,01656054
0,01613584
0,01564709
0,01523918
0,01493884
0,01448865
0,01407701
0,01369086
0,01331528
0,01294406
0,01275005
0,01255044
0,01235333
0,01214999
0,01199827
0,0118223
0,01168239
0,01157544
0,0114803
0,01142247
0,01137645
0,01143117
0,01168363
0,01199392
0,01225011
0,01249883
0,01273139
0,01279606
0,01313557
0,01353043
0,01378413
0,01400798
0,01422002
0,01436553
0,01439973
0,01439351
0,01443455
0,01456327
0,01469696
0,01488412
0,01512725
0,01537101
0,01560668
0,01561041
0,01555631
0,01555196
0,01542697
0,01526779
0,01505948
0,0142679
0,01347198
0,0127401
0,012076
0,01123903
0,01048352
0,01018567
0,00988036
0,00965837
0,00965962
0,00975973
0,00978833
0,00969568
0,00950852
0,00937607
0,00928093
0,00916776
0,00910931
0,00913169
0,00914537
0,00920134
0,009317
0,00945442
0,00963039
0,01011603
0,01057991
0,01123095
0,01216927
0,01307339
0,01388797
0,01442958
0,01495626
0,01546615
0,01606931
0,01672159
0,01730983
0,01777806
0,0182438
0,01846082
0,01808648
0,01750446
0,01710899
0,01715997
0,01737823
0,01765183
0,01800067
0,01826743
0,01829106
0,01786885
0,01672906
0,01569062
0,01643618
0,01795093
0,01879411
0,01944888
0,02002033
0,02056815
0,02102022
0,02144616
0,02179686
0,02099659
0,02043198
0,01979959
0,0187425
0,0176139
0,01650769
0,01525224
0,01386186
0,01265491
0,01205486
0,01163389
0,01112213
0,01064022
0,01009862
0,00940965
0,00888794
0,00964967
0,00979704
0,00994565
0,01002649
0,0101465
0,0102777
0,01040829
0,01053638
0,01053824
0,01046736
0,01043129
0,01048788
0,0106054
0,01069619
0,0109331
0,0112266
0,01151761
0,01191619
0,01227125
0,01255853
0,01274445
0,01286695
0,01290675
0,01330782
0,01385688
0,01422686
0,0144986
0,0147181
0,01491584
0,01492143
0,01491584
0,01490278
0,01502652
0,0152056
0,0153679
0,01562409
0,0159294
0,01618248
0,01633047
0,01643121
0,01654065
0,0164965
0,01633358
0,01617004
0,01610289
0,01603386
0,01579509
0,01555382
0,0157727
0,01553144
0,01492143
0,01420697
0,01361686
0,01338306
0,01328481
0,01318035
0,01304479
0,01292727
0,01278114
0,01267232
0,01256537
0,01244598
0,01227436
0,0120959
0,01191308
0,01171286
0,01142247
0,01109726
0,01060789
0,01008494
0,00953463
0,00949546
0,00951722
0,00945193
0,00949484
0,00956572
0,00961982
0,00962106
0,009585
0,00955453
0,00946188
0,00938788
0,00930269
0,00934187
0,00940281
0,00945504
0,00945069
0,00940281
0,00936674
0,00920818
0,00905583
0,00886929
0,00880648
0,00877104
0,00873933
0,00874617
0,00889914
0,00898681
0,00916776
0,00938975
0,00957381
0,0097504
0,00992638
0,01007064
0,01004639
0,01002338
0,0099612
0,00985736
0,00978149
0,00968014
0,00964469
0,00964158
0,00962044
0,00963848
0,00967143
0,00964967
0,00954023
0,00929026
0,00860191
0,00834821
0,00919885
0,00932819
0,00935555
0,00934187
0,00931513
0,0093114
0,00932135
0,0093599
0,00947494
0,00964345
0,00976035
0,00977403
0,00973859
0,00973983
0,00973237
0,00974418
0,00971372
0,00982875
0,00984305
0,00987974
0,00975476
0,00966646
0,00952468
0,00931389
0,00910496
0,00892712
0,00890908
0,00893644
0,00898184
0,00899489
0,00899116
0,00901044
0,00901604
0,00906329
0,00909314
0,00913045
0,0091348
0,00915905
0,0091746
0,00920196
0,00920009
0,00914413
0,00905459
0,00907697
0,00935493
0,00975165
0,01021677
0,01085102
0,01150455
0,01200387
0,01220596
0,0122414
0,01229612
0,01237882
0,01245033
0,01248826
0,01240059
0,0123297
0,01225508
0,01235582
0,01244163
0,0125548
0,01258091
0,01259832
0,01260827
0,01259211
0,01247521
0,01232783
0,01215186
0,01196905
0,01163637
0,011124
0,01106244
0,01070365
0,01037657
0,01004887
0,0097616
0,00974854
0,00971123
0,00972553
0,00966832
0,00958065
0,00955142
0,00960801
0,00977341
0,00986917
0,00985611
0,00980077
0,00971372
0,00954582
0,00933068
0,00914289
0,0089551
0,00878596
0,00860812
0,00859631
0,00875674
0,00884815
0,00898121
0,00915968
0,00920009
0,00910123
0,00898121
0,00888732
0,00886494
0,00886804
0,00889354
0,00900173
0,00913232
0,00926787
0,00941089
0,0095794
0,00970377
0,0098045
0,00988596
0,00989653
0,0097759
0,00969257
0,00957256
0,00948489
0,00975351
0,00978025
0,00975413
0,00970439
0,00963226
0,00946934
0,00925979
0,00912112
0,00910807
0,00916279
0,00922932
0,00928031
0,00931327
0,00937793
0,00950168
0,00965589
0,00976222
0,00977341
0,00973237
0,00965962
0,00970812
0,01027708
0,01071111
0,01108109
0,01158663
0,01207662
0,01263066
0,01317724
0,01377729
0,01431951
0,01492081
0,01546055
0,01597541
0,01645732
0,01692555
0,01731294
0,01772334
0,01805042
0,01836381
0,01863866
0,01891661
0,0191473
0,01923933
0,01896138
0,01882582
0,01754301
0,01687083
0,01709158
0,01796585
0,02010179
0,02064029
0,02114769
0,02157799
0,02199336
0,0224193
0,02271529
0,02276566
0,02269788
0,02263881
0,02240749
0,02220416
0,02184474
0,02098042
0,02042389
0,0198226
0,01906895
0,01817291
0,01734901
0,01710588
0,01692493
0,01658915
0,01588214
0,01650085
0,01643183
0,01629876
0,01608112
0,01571114
0,01502466
0,01419204
0,01353167
0,01320522
0,01309018
0,01303608
0,0131704
0,01336565
0,01355095
0,01386808
0,01424365
0,014567
0,01481697
0,01498051
0,01503274
0,0150203
0,01495936
0,0148978
0,01497988
0,01665319
0,01753866
0,01801746
0,01841045
0,01867659
0,01871949
0,01866353
0,01862311
0,01860694
0,01861814
0,01863803
0,01882955
0,0190845
0,01929219
0,01939727
0,01945324
0,01955459
0,01964227
0,01945635
0,01933323
0,0186486
0,01714443
0,01631368
0,01643867
0,01783776
0,01850123
0,01881028
0,01906958
0,01926607
0,01924431
0,01917964
0,0191274
0,01915974
0,01921011
0,01925861
0,01930711
0,01935561
0,01945075
0,01974425
0,02004832
0,02034181
0,0203586
0,02009557
0,0198854
0,01949365
0,01910067
0,01807529
0,01670791
0,01855658
0,01886748
0,01899682
0,01907206
0,01913984
0,01932017
0,01943209
0,01961242
0,02001847
0,02039156
0,02075097
0,02091886
0,02107804
0,02125526
0,02171541
0,02223773
0,02272835
0,0223509
0,02152948
0,02121298
0,02034306
0,01873566
0,01786201
0,0180299
0,01823137
0,01981576
0,02084548
0,02185283
0,02263756
0,02202258
0,02134605
0,02087347
0,02026284
0,01956579
0,0189135
0,01835511
0,01783651
0,0173117
0,01689073
0,01645732
0,01602765
0,01548107
0,01489594
0,01432511
0,01385564
0,01340917
0,01301432
0,01256786
0,01241924
0,0122072
0,01191992
0,01156922
0,01125893
0,01099901
0,01074718
0,0105227
0,01044062
0,01033305
0,01028517
0,01040269
0,01057555
0,01067442
0,01057058
0,01049223
0,01038403
0,0104257
0,01049534
0,0104742
0,01028517
0,00999042
0,00971247
0,00936799
0,00979144
0,01007997
0,0102292
0,01036538
0,01057928
0,0112154
0,01194044
0,01259211
0,01314615
0,01367096
0,01413421
0,01446502
0,01477779
0,01503398
0,0150203
0,01492454
0,01481572
0,01450419
0,0140826
0,01360256
0,01295898
0,01223518
0,01154248
0,01096543
0,01123965
0,01130619
0,01134412
0,01137894
0,01138019
0,011295
0,01118867
0,01107363
0,01089703
0,01068686
0,01050778
0,01032372
0,01010919
0,00993757
0,00981942
0,00965962
0,00952717
0,00927969
0,00904277
0,00874119
0,00843091
0,00813554
0,00792786
0,00780785
0,00784391
0,00775686
0,00811502
0,00849184
0,00876669
0,00886929
0,00889914
0,00897064
0,00913667
0,00932943
0,00955329
0,00967703
0,00979517
0,00990834
0,00992016
0,00997239
0,0099413
0,00958065
0,00861496
0,00838551
0,00804662
0,00695347
0,00641498
0,00681667
0,00746647
0,00825618
0,00885499
0,00936923
0,00985176
0,00990897
0,00988907
0,00994876
0,01014463
0,01034175
0,01058364
0,01066261
0,01074407
0,0108305
0,01114638
0,01146164
0,01175141
0,01139511
0,01076396
0,01030382
0,01001841
0,00959495
0,00889914
0,00898308
0,00938788
0,01026029
0,01081309
0,01124587
0,01165503
0,01200387
0,01237323
0,01269782
0,01296582
0,01319589
0,01338492
0,01331093
0,01317537
0,0130479
0,01296147
0,01288312
0,01283026
0,01288498
0,01294343
0,01296209
0,01290799
0,01287192
0,01282653
0,01258216
0,01291421
0,01307775
0,01290737
0,0126804
0,01243354
0,01228244
0,0121444
0,01199019
0,01171845
0,01145916
0,01121976
0,01116815
0,01122162
0,01129748
0,01140568
0,01152072
0,01160466
0,01155865
0,01136091
0,01111405
0,01084356
0,01058115
0,01048166
0,01054322
0,01077018
0,01120048
0,01166249
0,01218357
0,01282964
0,01376485
0,0148151
0,01570368
0,01625585
0,01662272
0,01695602
0,01718236
0,01735523
0,01751192
0,0175996
0,01767297
0,01761328
0,01724516
0,01671848
0,01598972
0,01487791
0,01367034
0,01257345
0,01169731
0,01115882
0,01058115
0,01046176
0,01036041
0,01022609
0,01014588
0,01005634
0,00998234
0,01017573
0,01037844
0,01055752
0,01057804
0,01054073
0,01055317
0,01060727
0,01063338
0,01067878
0,01057244
0,01029076
0,01005696
0,0097647
0,009243
0,00853848
0,00808455
0,00825804
0,01001592
0,01070054
0,01122535
0,01163948
0,01194542
0,01220596
0,01244287
0,01249199
0,01251625
0,01258589
0,01276746
0,01300872
0,01338181
0,01411245
0,01495128
0,01581561
0,01677694
0,01694358
0,01811322
0,01784895
0,01636281
0,01573974
0,01562346
0,0159151
0,01756291
0,01857461
0,01944204
0,02019755
0,02055945
0,02089523
0,02108302
0,02056007
0,02006137
0,019549
0,01821022
0,01686523
0,01552584
0,01494631
0,01442336
0,01390414
0,01322698
0,01238442
0,01135967
0,00982626
0,00790796
0,00610282
0,00590819
0,0058827
0,00632481
0,00630243
0,00618055
0,0061022
0,00618179
0,0063217
0,00640378
0,00635217
0,0062446
0,00616687
0,00615381
0,00616563
0,0061905
